t,body,x,y,z
0.0,0,0.0,0.0,0.0
0.0,1,0.39,0.0,0.0
0.0,2,0.723,0.0,0.0
0.0,3,1.0,0.0,0.0
0.0,4,1.524,0.0,0.0
0.0027397260273972603,0,1.3201439049215457e-09,1.288188567060574e-11,0.0
0.0027397260273972603,1,0.38902628440471,0.027541840653156995,0.0
0.0027397260273972603,2,0.7227165800667585,0.020242357827382457,0.0
0.0027397260273972603,3,0.9998518345872105,0.017213356160485374,0.0
0.0027397260273972603,4,1.523936205087032,0.013944034890811457,0.0
0.005479452054794521,0,5.279095364619922e-09,1.0301791991424907e-10,0.0
0.005479452054794521,1,0.3861100004848042,0.054946152697707376,0.0
0.005479452054794521,2,0.7218665424804597,0.04046884499227679,0.0
0.005479452054794521,3,0.9994073822601155,0.034421611735123106,0.0
0.005479452054794521,4,1.5237448256901385,0.027886902451857744,0.0
0.008219178082191782,0,1.1872418458920105e-08,3.4751387417788883e-10,0.0
0.008219178082191782,1,0.38126571053768066,0.08207609433975493,0.0
0.008219178082191782,2,0.7204505536925814,0.0606636032782622,0.0
0.008219178082191782,3,0.9986667747382934,0.051619667647511275,0.0
0.008219178082191782,4,1.5234258778348553,0.04182743545088711,0.0
0.010958904109589041,0,2.1092734876550037e-08,8.231793735155624e-10,0.0
0.010958904109589041,1,0.3745176042467397,0.108796193887366,0.0
0.010958904109589041,2,0.7184697238747976,0.08081079935101226,0.0
0.010958904109589041,3,0.997630231510519,0.06880242783972995,0.0
0.010958904109589041,4,1.5229793882288758,0.05576446685066897,0.0
0.0136986301369863,0,3.292974617736858e-08,1.6063812990569934e-09,0.0
0.0136986301369863,1,0.36589937788665394,0.13497302623894655,0.0
0.0136986301369863,2,0.7159256060483171,0.100894637174916,0.0
0.0136986301369863,3,0.9962980597690186,0.0859648007805866,0.0
0.0136986301369863,4,1.5224053942597542,0.06969682990649073,0.0
0.01643835616438356,0,4.7370264817268366e-08,2.7728989532665853e-09,0.0
0.01643835616438356,1,0.35545406605600377,0.1604758791452533,0.0
0.01643835616438356,2,0.7128201948659901,0.12089937040038247,0.0
0.01643835616438356,3,0.9946706543174997,0.10310170097265833,0.0
0.01643835616438356,4,1.5217039439916908,0.08362335826363781,0.0
0.01917808219178082,0,6.439825379441773e-08,4.39778156226064e-09,0.0
0.01917808219178082,1,0.343233826777733,0.18517740591721527,0.0
0.01917808219178082,2,0.7091559250481834,0.14080931471206035,0.0
0.01917808219178082,3,0.9927484974530246,0.12020805045771712,0.0
0.01917808219178082,4,1.5208750961614035,0.09754288605485083,0.0
0.02191780821917808,0,8.399487473636685e-08,6.55520867813186e-09,0.0
0.02191780821917808,1,0.32929968104103313,0.20895426132020375,0.0
0.02191780821917808,2,0.7049356694736831,0.1606088601282236,0.0
0.02191780821917808,3,0.9905321588218107,0.13727878032011542,0.0
0.02191780821917808,4,1.5199189201730876,0.11145424799775348,0.0
0.02465753424657534,0,1.0613854420931516e-07,9.31835403020689e-09,0.0
0.02465753424657534,1,0.3137212080860565,0.23168771747998657,0.0
0.02465753424657534,2,0.7001627369271336,0.1802824832416121,0.0
0.02465753424657534,3,0.9880222952490473,0.15430883218770045,0.0
0.02465753424657534,4,1.5188354960924662,0.1253562794922444,0.0
0.027397260273972598,0,1.3080499799370552e-07,1.275925335751089e-08,0.0
0.027397260273972598,1,0.29657619795407436,0.253264256725871,0.0
0.027397260273972598,2,0.694840869504769,0.1998147593920699,0.0
0.027397260273972598,3,0.9852196505428298,0.17129315972981743,0.0
0.027397260273972598,4,1.5176249146399352,0.13924781671784583,0.0
0.030136986301369857,0,1.579673630344515e-07,1.6948676735519542e-08,0.0
0.030136986301369857,1,0.277950263039184,0.2735761384119836,0.0
0.030136986301369857,2,0.6889742396804486,0.21919037476139147,0.0
0.030136986301369857,3,0.9821250552723126,0.18822673015195487,0.0
0.030136986301369857,4,1.5162872771828062,0.15312769673100157,0.0
0.03287671232876712,0,1.8759623673969123e-07,2.1956005888640787e-08,0.0
0.03287671232876712,1,0.25793641058235556,0.29252193688771105,0.0
0.03287671232876712,2,0.6825674470342631,0.23839413838086548,0.0
0.03287671232876712,3,0.9787394265201893,0.2051045256865797,0.0
0.03287671232876712,4,1.5148226957266493,0.1669947575623165,0.0
0.03561643835616438,0,2.1965977326915575e-07,2.784911695589364e-08,0.0
0.03561643835616438,1,0.23663457824348733,0.31000704793242934,0.0
0.03561643835616438,2,0.6756255146462437,0.2574109940420906,0.0
0.03561643835616438,3,0.9750637676096059,0.2219215450797055,0.0
0.03561643835616438,4,1.5132312929057403,0.18084783831372947,0.0
0.038356164383561646,0,2.541237764222023e-07,3.4694269151057754e-08,0.0
0.038356164383561646,1,0.21415113507127587,0.32594416112708735,0.0
0.038356164383561646,2,0.6681538851579705,0.27622603210172947,0.0
0.038356164383561646,3,0.9710991678056181,0.23867280507273583,0.0
0.038356164383561646,4,1.5115132019726158,0.1946857792556115,0.0
0.04109589041095891,0,2.9095179870644084e-07,4.255599973028395e-08,0.0
0.04109589041095891,1,0.19059835036321296,0.34025369580523257,0.0
0.04109589041095891,2,0.6601584165051462,0.2948245011709609,0.0
0.04109589041095891,3,0.9668468019913015,0.25535334187912284,0.0
0.04109589041095891,4,1.5096685667867376,0.2085074219237803,0.0
0.04383561643835617,0,3.3010524614081764e-07,5.1497025649921e-08,0.0
0.04383561643835617,1,0.16609383306807232,0.3528641984078276,0.0
0.04383561643835617,2,0.6516453773244653,0.3131918196804912,0.0
0.04383561643835617,3,0.9623079303186256,0.2719582126553824,0.0
0.04383561643835617,4,1.5076975418022704,0.22231160921642282,0.0
0.046575342465753435,0,3.715434883221416e-07,6.15781522652767e-08,0.0
0.046575342465753435,1,0.14075994453006424,0.36371269925881244,0.0
0.046575342465753435,2,0.6426214420383765,0.33131358731208643,0.0
0.046575342465753435,3,0.957483897834206,0.2884824969660086,0.0
0.046575342465753435,4,1.5056002920549765,0.23609718549091713,0.0
0.0493150684931507,0,4.1522397326147245e-07,7.285818938734859e-08,0.0
0.0493150684931507,1,0.1147231875067015,0.3727450269808592,0.0
0.0493150684931507,2,0.6330936856215936,0.3491755962876961,0.0
0.0493150684931507,3,0.9523761340800465,0.3049212982418332,0.0
0.0493150684931507,4,1.503376993148228,0.24986299666054418,0.0
0.05205479452054796,0,4.611023464766381e-07,8.539387497939775e-08,0.0
0.05205479452054796,1,0.08811357451067796,0.37991607898213486,0.0
0.05205479452054796,2,0.6230695780534704,0.36676384250735183,0.0
0.05205479452054796,3,0.9469861526693926,0.32126974523137897,0.0
0.05205479452054796,4,1.5010278312381409,0.26360789029108117,0.0
0.05479452054794522,0,5.091325738095167e-07,9.923980673877102e-08,0.0
0.05479452054794522,1,0.06106397862912831,0.38519004666407947,0.0
0.05479452054794522,2,0.6125569784606023,0.3840645365271412,0.0
0.05479452054794522,3,0.9413155508378137,0.33752299344475917,0.0
0.05479452054794522,4,1.498553003017833,0.2773307156972669,0.0
0.057534246575342486,0,5.592670674216836e-07,1.1444838177178271e-07,0.0
0.057534246575342486,1,0.03370947006099871,0.3885405942261313,0.0
0.057534246575342486,2,0.6015641289542694,0.4010641143686828,0.0
0.057534246575342486,3,0.9353660089696436,0.3536762265896817,0.0
0.057534246575342486,4,1.4959527157008068,0.29103032403913065,0.0
0.06027397260273975,0,6.114568144096661e-07,1.3106974453093141e-07,0.0
0.06027397260273975,1,0.006186641684477252,0.3899509901748608,0.0
0.06027397260273975,2,0.5900996481675742,0.4177492481516575,0.0
